Status,table_name,column_name,description,Note
,maxdata_ps,RACE_CODE_3,Race - Am Indian/Alaskan (from MSIS),redundant? needed?
,maxdata_ps,RACE_CODE_4,Race - Asian (from MSIS),redundant? needed?
,maxdata_ps,RACE_CODE_5,Race - Hawaiian/Pac) Islands (from MSIS),redundant? needed?
A,maxdata_ps,ETHNICITY_CODE,Ethnicity - Hispanic (from MSIS),
,maxdata_ps,MDCR_RACE_ETHNCY_CD,Race/ethnicity (from Medicare EDB),redundant? needed?
A,maxdata_ps,MDCR_LANG_CD,Language code (from Medicare EDB),
A,maxdata_ps,EL_SEX_RACE_CD,Sex/race,
A,maxdata_ps,EL_DOD,Date of death (from MSIS),
,maxdata_ps,MDCR_DOD,Date of death (from Medicare EDB),redundant? needed?
,maxdata_ps,MDCR_DEATH_DAY_SW,Day of death verified (from Mcare EDB),redundant? needed?
,maxdata_ps,EL_RSDNC_CNTY_CD_LTST,County of residence,
,maxdata_ps,EL_RSDNC_ZIP_CD_LTST,Zip code of residence,"redacted in de-identification, I think"
,maxdata_ps,EL_SS_ELGBLTY_CD_LTST,State specific eligiblity - most recent,
,maxdata_ps,EL_MAX_ELGBLTY_CD_LTST,MAX eligibility - most recent,
,maxdata_ps,MSNG_ELG_DATA,Missing eligibility data,
,maxdata_ps,EL_ELGBLTY_MO_CNT,Eligible months,
,maxdata_ps,EL_PRVT_INSRNC_MO_CNT,Private insurance months,
,maxdata_ps,EL_MDCR_ANN_XOVR_OLD,Crossover code (Old Annual),
,maxdata_ps,EL_MDCR_QTR_XOVR_OLD_1,Quarterly crossover code (Old Quarter 1),
,maxdata_ps,EL_MDCR_QTR_XOVR_OLD_2,Quarterly crossover code (Old Quarter 2),
,maxdata_ps,EL_MDCR_QTR_XOVR_OLD_3,Quarterly crossover code (Old Quarter 3),
,maxdata_ps,EL_MDCR_QTR_XOVR_OLD_4,Quarterly crossover code (Old Quarter 4),
,maxdata_ps,EL_MDCR_DUAL_ANN,Medicare dual code (Annual),
,maxdata_ps,EL_MDCR_QTR_XOVR_99_1,Quarterly crossover code (Quarter 1),
,maxdata_ps,EL_MDCR_QTR_XOVR_99_2,Quarterly crossover code (Quarter 2),
,maxdata_ps,EL_MDCR_QTR_XOVR_99_3,Quarterly crossover code (Quarter 3),
,maxdata_ps,EL_MDCR_QTR_XOVR_99_4,Quarterly crossover code (Quarter 4),
,maxdata_ps,EL_MDCR_BEN_MO_CNT,Medicare benefic mos (from Medicare EDB),
,maxdata_ps,MDCR_ORIG_REAS_CD,Mcare orig entitlemt reason (from EDB),
,maxdata_ps,EL_MDCR_DUAL_MO_1,Medicare dual code (Jan),
,maxdata_ps,EL_MDCR_DUAL_MO_2,Medicare dual code (Feb),
,maxdata_ps,EL_MDCR_DUAL_MO_3,Medicare dual code (Mar),
,maxdata_ps,EL_MDCR_DUAL_MO_4,Medicare dual code (Apr),
,maxdata_ps,EL_MDCR_DUAL_MO_5,Medicare dual code (May),
,maxdata_ps,EL_MDCR_DUAL_MO_6,Medicare dual code (Jun),
,maxdata_ps,EL_MDCR_DUAL_MO_7,Medicare dual code (Jul),
,maxdata_ps,EL_MDCR_DUAL_MO_8,Medicare dual code (Aug),
,maxdata_ps,EL_MDCR_DUAL_MO_9,Medicare dual code (Sep),
,maxdata_ps,EL_MDCR_DUAL_MO_10,Medicare dual code (Oct),
,maxdata_ps,EL_MDCR_DUAL_MO_11,Medicare dual code (Nov),
,maxdata_ps,EL_MDCR_DUAL_MO_12,Medicare dual code (Dec),
,maxdata_ps,SS_ELG_CD_MO_1,State specific eligibility group (Jan),
,maxdata_ps,SS_ELG_CD_MO_2,State specific eligibility group (Feb),
,maxdata_ps,SS_ELG_CD_MO_3,State specific eligibility group (Mar),
,maxdata_ps,SS_ELG_CD_MO_4,State specific eligibility group (Apr),
,maxdata_ps,SS_ELG_CD_MO_5,State specific eligibility group (May),
,maxdata_ps,SS_ELG_CD_MO_6,State specific eligibility group (Jun),
,maxdata_ps,SS_ELG_CD_MO_7,State specific eligibility group (Jul),
,maxdata_ps,SS_ELG_CD_MO_8,State specific eligibility group (Aug),
,maxdata_ps,SS_ELG_CD_MO_9,State specific eligibility group (Sep),
,maxdata_ps,SS_ELG_CD_MO_10,State specific eligibility group (Oct),
,maxdata_ps,SS_ELG_CD_MO_11,State specific eligibility group (Nov),
,maxdata_ps,SS_ELG_CD_MO_12,State specific eligibility group (Dec),
,maxdata_ps,MAX_ELG_CD_MO_1,MAX eligibility group (Jan),
,maxdata_ps,MAX_ELG_CD_MO_2,MAX eligibility group (Feb),
,maxdata_ps,MAX_ELG_CD_MO_3,MAX eligibility group (Mar),
,maxdata_ps,MAX_ELG_CD_MO_4,MAX eligibility group (Apr),
,maxdata_ps,MAX_ELG_CD_MO_5,MAX eligibility group (May),
,maxdata_ps,MAX_ELG_CD_MO_6,MAX eligibility group (Jun),
,maxdata_ps,MAX_ELG_CD_MO_7,MAX eligibility group (Jul),
,maxdata_ps,MAX_ELG_CD_MO_8,MAX eligibility group (Aug),
,maxdata_ps,MAX_ELG_CD_MO_9,MAX eligibility group (Sep),
,maxdata_ps,MAX_ELG_CD_MO_10,MAX eligibility group (Oct),
,maxdata_ps,MAX_ELG_CD_MO_11,MAX eligibility group (Nov),
,maxdata_ps,MAX_ELG_CD_MO_12,MAX eligibility group (Dec),
,maxdata_ps,EL_PVT_INS_CD_1,Private health insurance group (Jan),
,maxdata_ps,EL_PVT_INS_CD_2,Private health insurance group (Feb),
,maxdata_ps,EL_PVT_INS_CD_3,Private health insurance group (Mar),
,maxdata_ps,EL_PVT_INS_CD_4,Private health insurance group (Apr),
,maxdata_ps,EL_PVT_INS_CD_5,Private health insurance group (May),
,maxdata_ps,EL_PVT_INS_CD_6,Private health insurance group (Jun),
,maxdata_ps,EL_PVT_INS_CD_7,Private health insurance group (Jul),
,maxdata_ps,EL_PVT_INS_CD_8,Private health insurance group (Aug),
,maxdata_ps,EL_PVT_INS_CD_9,Private health insurance group (Sep),
,maxdata_ps,EL_PVT_INS_CD_10,Private health insurance group (Oct),
,maxdata_ps,EL_PVT_INS_CD_11,Private health insurance group (Nov),
,maxdata_ps,EL_PVT_INS_CD_12,Private health insurance group (Dec),
,maxdata_ps,EL_MDCR_BEN_MO_1,Medicare beneficiary (Jan),
,maxdata_ps,EL_MDCR_BEN_MO_2,Medicare beneficiary (Feb),
,maxdata_ps,EL_MDCR_BEN_MO_3,Medicare beneficiary (Mar),
,maxdata_ps,EL_MDCR_BEN_MO_4,Medicare beneficiary (Apr),
,maxdata_ps,EL_MDCR_BEN_MO_5,Medicare beneficiary (May),
,maxdata_ps,EL_MDCR_BEN_MO_6,Medicare beneficiary (Jun),
,maxdata_ps,EL_MDCR_BEN_MO_7,Medicare beneficiary (Jul),
,maxdata_ps,EL_MDCR_BEN_MO_8,Medicare beneficiary (Aug),
,maxdata_ps,EL_MDCR_BEN_MO_9,Medicare beneficiary (Sep),
,maxdata_ps,EL_MDCR_BEN_MO_10,Medicare beneficiary (Oct),
,maxdata_ps,EL_MDCR_BEN_MO_11,Medicare beneficiary (Nov),
,maxdata_ps,EL_MDCR_BEN_MO_12,Medicare beneficiary (Dec),
,maxdata_ps,EL_PPH_PLN_MO_CNT_CMCP,Prepaid plan months (comprehen plans),
,maxdata_ps,EL_PPH_PLN_MO_CNT_DMCP,Prepaid plan months (DMCP),
,maxdata_ps,EL_PPH_PLN_MO_CNT_BMCP,Prepaid plan months (BMCP),
,maxdata_ps,EL_PPH_PLN_MO_CNT_PDMC,Prepaid plan months (PDMC),
,maxdata_ps,EL_PPH_PLN_MO_CNT_LTCM,Prepaid plan months (LTCM),
,maxdata_ps,EL_PPH_PLN_MO_CNT_AICE,Prepaid plan months (AICE),
,maxdata_ps,EL_PPH_PLN_MO_CNT_PCCM,Prepaid plan months (PCCM),
,maxdata_ps,EL_PHP_TYPE_1_1,Prepaid plan type-1 (Jan),
,maxdata_ps,EL_PHP_ID_1_1,Prepaid plan identifier-1 (Jan),
,maxdata_ps,EL_PHP_TYPE_2_1,Prepaid plan type-2 (Jan),
,maxdata_ps,EL_PHP_ID_2_1,Prepaid plan identifier-2 (Jan),
,maxdata_ps,EL_PHP_TYPE_3_1,Prepaid plan type-3 (Jan),
,maxdata_ps,EL_PHP_ID_3_1,Prepaid plan identifier-3 (Jan),
,maxdata_ps,EL_PHP_TYPE_4_1,Prepaid plan type-4 (Jan),
,maxdata_ps,EL_PHP_ID_4_1,Prepaid plan identifier-4 (Jan),
,maxdata_ps,EL_PHP_TYPE_1_2,Prepaid plan type-1 (Feb),
,maxdata_ps,EL_PHP_ID_1_2,Prepaid plan identifier-1 (Feb),
,maxdata_ps,EL_PHP_TYPE_2_2,Prepaid plan type-2 (Feb),
,maxdata_ps,EL_PHP_ID_2_2,Prepaid plan identifier-2 (Feb),
,maxdata_ps,EL_PHP_TYPE_3_2,Prepaid plan type-3 (Feb),
,maxdata_ps,EL_PHP_ID_3_2,Prepaid plan identifier-3 (Feb),
,maxdata_ps,EL_PHP_TYPE_4_2,Prepaid plan type-4 (Feb),
,maxdata_ps,EL_PHP_ID_4_2,Prepaid plan identifier-4 (Feb),
,maxdata_ps,EL_PHP_TYPE_1_3,Prepaid plan type-1 (Mar),
,maxdata_ps,EL_PHP_ID_1_3,Prepaid plan identifier-1 (Mar),
,maxdata_ps,EL_PHP_TYPE_2_3,Prepaid plan type-2 (Mar),
,maxdata_ps,EL_PHP_ID_2_3,Prepaid plan identifier-2 (Mar),
,maxdata_ps,EL_PHP_TYPE_3_3,Prepaid plan type-3 (Mar),
,maxdata_ps,EL_PHP_ID_3_3,Prepaid plan identifier-3 (Mar),
,maxdata_ps,EL_PHP_TYPE_4_3,Prepaid plan type-4 (Mar),
,maxdata_ps,EL_PHP_ID_4_3,Prepaid plan identifier-4 (Mar),
,maxdata_ps,EL_PHP_TYPE_1_4,Prepaid plan type-1 (Apr),
,maxdata_ps,EL_PHP_ID_1_4,Prepaid plan identifier-1 (Apr),
,maxdata_ps,EL_PHP_TYPE_2_4,Prepaid plan type-2 (Apr),
,maxdata_ps,EL_PHP_ID_2_4,Prepaid plan identifier-2 (Apr),
,maxdata_ps,EL_PHP_TYPE_3_4,Prepaid plan type-3 (Apr),
,maxdata_ps,EL_PHP_ID_3_4,Prepaid plan identifier-3 (Apr),
,maxdata_ps,EL_PHP_TYPE_4_4,Prepaid plan type-4 (Apr),
,maxdata_ps,EL_PHP_ID_4_4,Prepaid plan identifier-4 (Apr),
,maxdata_ps,EL_PHP_TYPE_1_5,Prepaid plan type-1 (May),
,maxdata_ps,EL_PHP_ID_1_5,Prepaid plan identifier-1 (May),
,maxdata_ps,EL_PHP_TYPE_2_5,Prepaid plan type-2 (May),
,maxdata_ps,EL_PHP_ID_2_5,Prepaid plan identifier-2 (May),
,maxdata_ps,EL_PHP_TYPE_3_5,Prepaid plan type-3 (May),
,maxdata_ps,EL_PHP_ID_3_5,Prepaid plan identifier-3 (May),
,maxdata_ps,EL_PHP_TYPE_4_5,Prepaid plan type-4 (May),
,maxdata_ps,EL_PHP_ID_4_5,Prepaid plan identifier-4 (May),
,maxdata_ps,EL_PHP_TYPE_1_6,Prepaid plan type-1 (Jun),
,maxdata_ps,EL_PHP_ID_1_6,Prepaid plan identifier-1 (Jun),
,maxdata_ps,EL_PHP_TYPE_2_6,Prepaid plan type-2 (Jun),
,maxdata_ps,EL_PHP_ID_2_6,Prepaid plan identifier-2 (Jun),
,maxdata_ps,EL_PHP_TYPE_3_6,Prepaid plan type-3 (Jun),
,maxdata_ps,EL_PHP_ID_3_6,Prepaid plan identifier-3 (Jun),
,maxdata_ps,EL_PHP_TYPE_4_6,Prepaid plan type-4 (Jun),
,maxdata_ps,EL_PHP_ID_4_6,Prepaid plan identifier-4 (Jun),
,maxdata_ps,EL_PHP_TYPE_1_7,Prepaid plan type-1 (Jul),
,maxdata_ps,EL_PHP_ID_1_7,Prepaid plan identifier-1 (Jul),
,maxdata_ps,EL_PHP_TYPE_2_7,Prepaid plan type-2 (Jul),
,maxdata_ps,EL_PHP_ID_2_7,Prepaid plan identifier-2 (Jul),
,maxdata_ps,EL_PHP_TYPE_3_7,Prepaid plan type-3 (Jul),
,maxdata_ps,EL_PHP_ID_3_7,Prepaid plan identifier-3 (Jul),
,maxdata_ps,EL_PHP_TYPE_4_7,Prepaid plan type-4 (Jul),
,maxdata_ps,EL_PHP_ID_4_7,Prepaid plan identifier-4 (Jul),
,maxdata_ps,EL_PHP_TYPE_1_8,Prepaid plan type-1 (Aug),
,maxdata_ps,EL_PHP_ID_1_8,Prepaid plan identifier-1 (Aug),
,maxdata_ps,EL_PHP_TYPE_2_8,Prepaid plan type-2 (Aug),
,maxdata_ps,EL_PHP_ID_2_8,Prepaid plan identifier-2 (Aug),
,maxdata_ps,EL_PHP_TYPE_3_8,Prepaid plan type-3 (Aug),
,maxdata_ps,EL_PHP_ID_3_8,Prepaid plan identifier-3 (Aug),
,maxdata_ps,EL_PHP_TYPE_4_8,Prepaid plan type-4 (Aug),
,maxdata_ps,EL_PHP_ID_4_8,Prepaid plan identifier-4 (Aug),
,maxdata_ps,EL_PHP_TYPE_1_9,Prepaid plan type-1 (Sep),
,maxdata_ps,EL_PHP_ID_1_9,Prepaid plan identifier-1 (Sep),
,maxdata_ps,EL_PHP_TYPE_2_9,Prepaid plan type-2 (Sep),
,maxdata_ps,EL_PHP_ID_2_9,Prepaid plan identifier-2 (Sep),
,maxdata_ps,EL_PHP_TYPE_3_9,Prepaid plan type-3 (Sep),
,maxdata_ps,EL_PHP_ID_3_9,Prepaid plan identifier-3 (Sep),
,maxdata_ps,EL_PHP_TYPE_4_9,Prepaid plan type-4 (Sep),
,maxdata_ps,EL_PHP_ID_4_9,Prepaid plan identifier-4 (Sep),
,maxdata_ps,EL_PHP_TYPE_1_10,Prepaid plan type-1 (Oct),
,maxdata_ps,EL_PHP_ID_1_10,Prepaid plan identifier-1 (Oct),
,maxdata_ps,EL_PHP_TYPE_2_10,Prepaid plan type-2 (Oct),
,maxdata_ps,EL_PHP_ID_2_10,Prepaid plan identifier-2 (Oct),
,maxdata_ps,EL_PHP_TYPE_3_10,Prepaid plan type-3 (Oct),
,maxdata_ps,EL_PHP_ID_3_10,Prepaid plan identifier-3 (Oct),
,maxdata_ps,EL_PHP_TYPE_4_10,Prepaid plan type-4 (Oct),
,maxdata_ps,EL_PHP_ID_4_10,Prepaid plan identifier-4 (Oct),
,maxdata_ps,EL_PHP_TYPE_1_11,Prepaid plan type-1 (Nov),
,maxdata_ps,EL_PHP_ID_1_11,Prepaid plan identifier-1 (Nov),
,maxdata_ps,EL_PHP_TYPE_2_11,Prepaid plan type-2 (Nov),
,maxdata_ps,EL_PHP_ID_2_11,Prepaid plan identifier-2 (Nov),
,maxdata_ps,EL_PHP_TYPE_3_11,Prepaid plan type-3 (Nov),
,maxdata_ps,EL_PHP_ID_3_11,Prepaid plan identifier-3 (Nov),
,maxdata_ps,EL_PHP_TYPE_4_11,Prepaid plan type-4 (Nov),
,maxdata_ps,EL_PHP_ID_4_11,Prepaid plan identifier-4 (Nov),
,maxdata_ps,EL_PHP_TYPE_1_12,Prepaid plan type-1 (Dec),
,maxdata_ps,EL_PHP_ID_1_12,Prepaid plan identifier-1 (Dec),
,maxdata_ps,EL_PHP_TYPE_2_12,Prepaid plan type-2 (Dec),
,maxdata_ps,EL_PHP_ID_2_12,Prepaid plan identifier-2 (Dec),
,maxdata_ps,EL_PHP_TYPE_3_12,Prepaid plan type-3 (Dec),
,maxdata_ps,EL_PHP_ID_3_12,Prepaid plan identifier-3 (Dec),
,maxdata_ps,EL_PHP_TYPE_4_12,Prepaid plan type-4 (Dec),
,maxdata_ps,EL_PHP_ID_4_12,Prepaid plan identifier-4 (Dec),
,maxdata_ps,MC_COMBO_MO_1,Managed care combinations (Jan),
,maxdata_ps,MC_COMBO_MO_2,Managed care combinations (Feb),
,maxdata_ps,MC_COMBO_MO_3,Managed care combinations (Mar),
,maxdata_ps,MC_COMBO_MO_4,Managed care combinations (Apr),
,maxdata_ps,MC_COMBO_MO_5,Managed care combinations (May),
,maxdata_ps,MC_COMBO_MO_6,Managed care combinations (Jun),
,maxdata_ps,MC_COMBO_MO_7,Managed care combinations (Jul),
,maxdata_ps,MC_COMBO_MO_8,Managed care combinations (Aug),
,maxdata_ps,MC_COMBO_MO_9,Managed care combinations (Sep),
,maxdata_ps,MC_COMBO_MO_10,Managed care combinations (Oct),
,maxdata_ps,MC_COMBO_MO_11,Managed care combinations (Nov),
,maxdata_ps,MC_COMBO_MO_12,Managed care combinations (Dec),
,maxdata_ps,EL_DAYS_EL_CNT_1,Days of eligibility (Jan),
,maxdata_ps,EL_DAYS_EL_CNT_2,Days of eligibility (Feb),
,maxdata_ps,EL_DAYS_EL_CNT_3,Days of eligibility (Mar),
,maxdata_ps,EL_DAYS_EL_CNT_4,Days of eligibility (Apr),
,maxdata_ps,EL_DAYS_EL_CNT_5,Days of eligibility (May),
,maxdata_ps,EL_DAYS_EL_CNT_6,Days of eligibility (Jun),
,maxdata_ps,EL_DAYS_EL_CNT_7,Days of eligibility (Jul),
,maxdata_ps,EL_DAYS_EL_CNT_8,Days of eligibility (Aug),
,maxdata_ps,EL_DAYS_EL_CNT_9,Days of eligibility (Sep),
,maxdata_ps,EL_DAYS_EL_CNT_10,Days of eligibility (Oct),
,maxdata_ps,EL_DAYS_EL_CNT_11,Days of eligibility (Nov),
,maxdata_ps,EL_DAYS_EL_CNT_12,Days of eligibility (Dec),
,maxdata_ps,EL_TANF_CASH_FLG_1,TANF cash eligibility (Jan),
,maxdata_ps,EL_TANF_CASH_FLG_2,TANF cash eligibility (Feb),
,maxdata_ps,EL_TANF_CASH_FLG_3,TANF cash eligibility (Mar),
,maxdata_ps,EL_TANF_CASH_FLG_4,TANF cash eligibility (Apr),
,maxdata_ps,EL_TANF_CASH_FLG_5,TANF cash eligibility (May),
,maxdata_ps,EL_TANF_CASH_FLG_6,TANF cash eligibility (Jun),
,maxdata_ps,EL_TANF_CASH_FLG_7,TANF cash eligibility (Jul),
,maxdata_ps,EL_TANF_CASH_FLG_8,TANF cash eligibility (Aug),
,maxdata_ps,EL_TANF_CASH_FLG_9,TANF cash eligibility (Sep),
,maxdata_ps,EL_TANF_CASH_FLG_10,TANF cash eligibility (Oct),
,maxdata_ps,EL_TANF_CASH_FLG_11,TANF cash eligibility (Nov),
,maxdata_ps,EL_TANF_CASH_FLG_12,TANF cash eligibility (Dec),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_1,Restricted benefits (Jan),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_2,Restricted benefits (Feb),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_3,Restricted benefits (Mar),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_4,Restricted benefits (Apr),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_5,Restricted benefits (May),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_6,Restricted benefits (Jun),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_7,Restricted benefits (Jul),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_8,Restricted benefits (Aug),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_9,Restricted benefits (Sep),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_10,Restricted benefits (Oct),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_11,Restricted benefits (Nov),
,maxdata_ps,EL_RSTRCT_BNFT_FLG_12,Restricted benefits (Dec),
,maxdata_ps,EL_CHIP_FLAG_1,SCHIP eligibility (Jan),
,maxdata_ps,EL_CHIP_FLAG_2,SCHIP eligibility (Feb),
,maxdata_ps,EL_CHIP_FLAG_3,SCHIP eligibility (Mar),
,maxdata_ps,EL_CHIP_FLAG_4,SCHIP eligibility (Apr),
,maxdata_ps,EL_CHIP_FLAG_5,SCHIP eligibility (May),
,maxdata_ps,EL_CHIP_FLAG_6,SCHIP eligibility (Jun),
,maxdata_ps,EL_CHIP_FLAG_7,SCHIP eligibility (Jul),
,maxdata_ps,EL_CHIP_FLAG_8,SCHIP eligibility (Aug),
,maxdata_ps,EL_CHIP_FLAG_9,SCHIP eligibility (Sep),
,maxdata_ps,EL_CHIP_FLAG_10,SCHIP eligibility (Oct),
,maxdata_ps,EL_CHIP_FLAG_11,SCHIP eligibility (Nov),
,maxdata_ps,EL_CHIP_FLAG_12,SCHIP eligibility (Dec),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_1,MAX Waiver Type Code -1 (Jan),
,maxdata_ps,MAX_WAIVER_ID_1_MO_1,Waiver ID-1 (Jan),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_1,MAX Waiver Type Code -2 (Jan),
,maxdata_ps,MAX_WAIVER_ID_2_MO_1,Waiver ID-2 (Jan),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_1,MAX Waiver Type Code -3 (Jan),
,maxdata_ps,MAX_WAIVER_ID_3_MO_1,Waiver ID-3 (Jan),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_2,MAX Waiver Type Code -1 (Feb),
,maxdata_ps,MAX_WAIVER_ID_1_MO_2,Waiver ID-1 (Feb),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_2,MAX Waiver Type Code -2 (Feb),
,maxdata_ps,MAX_WAIVER_ID_2_MO_2,Waiver ID-2 (Feb),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_2,MAX Waiver Type Code -3 (Feb),
,maxdata_ps,MAX_WAIVER_ID_3_MO_2,Waiver ID-3 (Feb),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_3,MAX Waiver Type Code -1 (Mar),
,maxdata_ps,MAX_WAIVER_ID_1_MO_3,Waiver ID-1 (Mar),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_3,MAX Waiver Type Code -2 (Mar),
,maxdata_ps,MAX_WAIVER_ID_2_MO_3,Waiver ID-2 (Mar),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_3,MAX Waiver Type Code -3 (Mar),
,maxdata_ps,MAX_WAIVER_ID_3_MO_3,Waiver ID-3 (Mar),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_4,MAX Waiver Type Code -1 (Apr),
,maxdata_ps,MAX_WAIVER_ID_1_MO_4,Waiver ID-1 (Apr),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_4,MAX Waiver Type Code -2 (Apr),
,maxdata_ps,MAX_WAIVER_ID_2_MO_4,Waiver ID-2 (Apr),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_4,MAX Waiver Type Code -3 (Apr),
,maxdata_ps,MAX_WAIVER_ID_3_MO_4,Waiver ID-3 (Apr),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_5,MAX Waiver Type Code -1 (May),
,maxdata_ps,MAX_WAIVER_ID_1_MO_5,Waiver ID-1 (May),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_5,MAX Waiver Type Code -2 (May),
,maxdata_ps,MAX_WAIVER_ID_2_MO_5,Waiver ID-2 (May),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_5,MAX Waiver Type Code -3 (May),
,maxdata_ps,MAX_WAIVER_ID_3_MO_5,Waiver ID-3 (May),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_6,MAX Waiver Type Code -1 (Jun),
,maxdata_ps,MAX_WAIVER_ID_1_MO_6,Waiver ID-1 (Jun),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_6,MAX Waiver Type Code -2 (Jun),
,maxdata_ps,MAX_WAIVER_ID_2_MO_6,Waiver ID-2 (Jun),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_6,MAX Waiver Type Code -3 (Jun),
,maxdata_ps,MAX_WAIVER_ID_3_MO_6,Waiver ID-3 (Jun),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_7,MAX Waiver Type Code -1 (Jul),
,maxdata_ps,MAX_WAIVER_ID_1_MO_7,Waiver ID-1 (Jul),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_7,MAX Waiver Type Code -2 (Jul),
,maxdata_ps,MAX_WAIVER_ID_2_MO_7,Waiver ID-2 (Jul),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_7,MAX Waiver Type Code -3 (Jul),
,maxdata_ps,MAX_WAIVER_ID_3_MO_7,Waiver ID-3 (Jul),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_8,MAX Waiver Type Code -1 (Aug),
,maxdata_ps,MAX_WAIVER_ID_1_MO_8,Waiver ID-1 (Aug),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_8,MAX Waiver Type Code -2 (Aug),
,maxdata_ps,MAX_WAIVER_ID_2_MO_8,Waiver ID-2 (Aug),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_8,MAX Waiver Type Code -3 (Aug),
,maxdata_ps,MAX_WAIVER_ID_3_MO_8,Waiver ID-3 (Aug),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_9,MAX Waiver Type Code -1 (Sep),
,maxdata_ps,MAX_WAIVER_ID_1_MO_9,Waiver ID-1 (Sep),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_9,MAX Waiver Type Code -2 (Sep),
,maxdata_ps,MAX_WAIVER_ID_2_MO_9,Waiver ID-2 (Sep),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_9,MAX Waiver Type Code -3 (Sep),
,maxdata_ps,MAX_WAIVER_ID_3_MO_9,Waiver ID-3 (Sep),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_10,MAX Waiver Type Code -1 (Oct),
,maxdata_ps,MAX_WAIVER_ID_1_MO_10,Waiver ID-1 (Oct),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_10,MAX Waiver Type Code -2 (Oct),
,maxdata_ps,MAX_WAIVER_ID_2_MO_10,Waiver ID-2 (Oct),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_10,MAX Waiver Type Code -3 (Oct),
,maxdata_ps,MAX_WAIVER_ID_3_MO_10,Waiver ID-3 (Oct),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_11,MAX Waiver Type Code -1 (Nov),
,maxdata_ps,MAX_WAIVER_ID_1_MO_11,Waiver ID-1 (Nov),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_11,MAX Waiver Type Code -2 (Nov),
,maxdata_ps,MAX_WAIVER_ID_2_MO_11,Waiver ID-2 (Nov),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_11,MAX Waiver Type Code -3 (Nov),
,maxdata_ps,MAX_WAIVER_ID_3_MO_11,Waiver ID-3 (Nov),
,maxdata_ps,MAX_WAIVER_TYPE_1_MO_12,MAX Waiver Type Code -1 (Dec),
,maxdata_ps,MAX_WAIVER_ID_1_MO_12,Waiver ID-1 (Dec),
,maxdata_ps,MAX_WAIVER_TYPE_2_MO_12,MAX Waiver Type Code -2 (Dec),
,maxdata_ps,MAX_WAIVER_ID_2_MO_12,Waiver ID-2 (Dec),
,maxdata_ps,MAX_WAIVER_TYPE_3_MO_12,MAX Waiver Type Code -3 (Dec),
,maxdata_ps,MAX_WAIVER_ID_3_MO_12,Waiver ID-3 (Dec),
,maxdata_ps,MAX_1915C_WAIVER_TYPE_LTST,Annual 1915(c) MAX Waiver Type,
,maxdata_ps,RCPNT_IND,Recipient indicator,
A,maxdata_ps,TOT_IP_DSCHRG_CNT,IP discharges,number columns are easy
A,maxdata_ps,TOT_IP_STAY_CNT,IP stays,
A,maxdata_ps,TOT_IP_DAY_CNT_DSCHRG,Length of Stay (LOS) - for discharges,
A,maxdata_ps,TOT_IP_DAY_CNT_STAYS,Length of Stay (LOS) - for stays,
